上海奉贤南桥镇红星村环城东路亭大路口,31.436148,121.224416
上海奉贤南桥镇解放西路179号,31.434069,121.448741
上海奉贤南桥镇解放中路51号5楼西间,31.432457,121.359456
上海金山区新农镇牡丹林健身院,31.430745,121.187414
上海金山区朱泾镇临仓街400号804室,31.430211,121.28239
上海金山县朱溪大楼1808室或万安街900号金山房地产公司,31.429482,121.184088
"上海市奉贤光明中心路,浦卫路往东",31.428157,121.260412
北安路111号月浦局,31.427988,121.433305
南陈路98号办公大楼顶,31.427978,121.433301
百安公路恒裕路西北角绿化带,31.42718,121.33925
沪太路7488弄55号（近潘苑路）华晨齿轮有限公司,31.427093,121.339185
沪嘉辅道689号西南片经济发展中心,31.426865,121.351198
嘉定，安亭镇兰塘村民丰路同三国道边,31.425786,121.422506
嘉定，嘉安公路373（原嘉松北路）嘉定嘉西风机厂(近胜辛路),31.424101,121.362592
宝山区罗店镇市一路88号,31.424101,121.362592
嘉定，清河路421号(近西官路)嘉定区百货有限公司4F,31.423448,121.433415
嘉定，外冈大碾村委会（彩钢板机房）,31.423181,121.387917
嘉定民乐路6号3楼,31.42225,121.355698
"嘉定区马陆镇永盛路,双丁路南侧育英幼儿园内",31.421831,121.349166
嘉定区望新镇南,31.420803,121.280523
嘉松北路3111号南侧嘉通信工程公司,31.420118,121.349715
嘉西六里冯家桥仓库场北,31.420016,121.44113
外冈墨玉北路恒飞路,31.419608,121.431596
界龙大道界龙一路路口西侧200米,31.4193,121.285094
科农路孙桥路口,31.4189,121.295725
宝山区蕴川路3739号,31.417762,121.427171
浦东黄楼镇黄楼村第七生产队,31.417324,121.491388
广富林路沪松路口广富林路雨水泵站,31.4163,121.496785
桂林路55号 上海教育国际交流中心,31.415595,121.188844
上海长宁区宋园路16号701室,31.415226,121.349387
上海长宁区长顺路11号虹桥荣广大厦13楼设备层,31.415037,121.260851
上海长宁区中山西路1281号上海海螺宾馆,31.415025,121.466574
松江区新桥镇新茸路新庙三路污水处理厂,31.414938,121.486809
宝钢41号道口北侧运输部,31.414397,121.481621
唐镇前进村唐家队 清明元家具有限公司附近,31.413754,121.202263
盘古路388弄1号,31.413573,121.489343
新奉公路大治河向东500米,31.41351,121.367585
宝园二路377号,31.413394,121.474339
地铁2号线世纪公园站B130民用通信机房,31.412982,121.496282
地铁2号线张江高科站B145民用通信机房,31.412391,121.491247
嘉定安亭外青松公路友谊路西810米,31.410799,121.48934
科苑路88号3号楼B1业主综合机房,31.410741,121.442349
昆山蓬青路东基站,31.410254,121.496122
秣陵路303号,31.410197,121.500761
秣陵路71号,31.410106,121.261072
浦东，张江，蔡伦路88号5F楼顶辅助房,31.410089,121.244982
嘉行公路601号,31.409947,121.26099
浦东广兰路236号,31.409644,121.303936
浦东罗山路龙阳路立交桥以东，汤臣高尔夫边沿,31.407391,121.490586
张江科苑路春晓路口陈家弄邮政局,31.406426,121.476433
真北路2653号光彩市场,31.406017,121.240101
中华新路940号,31.405917,121.474805
南车站路386号,31.405792,121.489703
三鲁路2401号，近沈杜公路，电信杜行局,31.405231,121.506638
东方路969号新建机房33F,31.404925,121.473328
美兰湖大道,31.40436,121.365547
枫泾镇新义村枫潮路明星路路口三角田警署南50米农田,31.404161,121.47109
虹桥综合交通枢纽,31.40369,121.255993
沪太路981号,31.403259,121.447841
淮海中路428号(老重庆中路),31.403164,121.489072
莱阳路28号2号楼,31.402828,121.48779
鲁班路499号,31.402222,121.493387
民生路1399号,31.402193,121.367083
海江路426-448号,31.401864,121.498481
沪太路6655号,31.401449,121.362224
闵行陈行公路3979号,31.401391,121.463758
闵行华友路550号1楼,31.400853,121.483671
闵行区浦江镇浦江村塘浦路1069弄路口,31.399445,121.464161
南京东路830号第一百货东楼,31.398623,121.409041
浦东新区三林路84号5楼,31.397749,121.267217
浦江镇江月路西浦瑞路南10米,31.397648,121.28551
浦锦路2049弄24号楼B1F,31.397562,121.15864
思南路99号,31.39714,121.507729
太仓路200号上海英方达物业有限公司,31.396687,121.378844
外高桥马吉路28号,31.396658,121.496972
宛平南路75号建科大厦26楼,31.396351,121.44222
斜土路456号楼顶,31.396049,121.448747
徐汇，龙华西路585号华富大厦，近中山路,31.395973,121.258897
徐汇，肇嘉浜路359号13层东面,31.395915,121.363062
徐汇区乌鲁木齐南路406号,31.395845,121.450008
延安东路343号大沪饭店,31.395694,121.391302
御山路228号（北蔡分局御桥站）,31.395438,121.472743
肇嘉浜路789号,31.392798,121.246646
淞宝路350号3号楼,31.391534,121.508778
中山南路1088号南浦大厦,31.391154,121.246483
漕溪北路915号屋面,31.391131,121.251789
城中路162号,31.390949,121.251837
漕溪路190号,31.39034,121.272165
华山路1328号,31.390234,121.254572
江苏路828号8楼楼顶机房,31.389487,121.259676
凯旋路1205号顶楼,31.388641,121.444174
嘉定区博乐路1号门,31.388542,121.260707
嘉定清河路150号,31.388332,121.250328
上海长宁区定西路739号,31.387989,121.396749
上海长宁区华山路1520弄15号8楼虹景公寓,31.387987,121.495216
上海长宁区延安西路1289弄10号718室,31.387389,121.431922
上海长宁区中山西路750号,31.386162,121.255053
武宁路99号B1层工程部对面,31.385543,121.469415
徐汇区钦州北路56号,31.384742,121.277311
徐汇区天钥桥路1号24F,31.384186,121.484871
长宁区新华路58号新华电信局2楼传输机房,31.38417,121.344688
中山北路3620弄2号银城大厦25楼,31.383625,121.268069
中山北路3663号1518室（国际交流服务中心）15楼,31.38336,121.420672
同泰北路101号,31.383128,121.501593
民主东街90号,31.382812,121.242351
瑞金南路345弄11号楼,31.382771,121.291756
天钥桥路909弄  64561705,31.382497,121.548578
漕泾镇沙积村7组，沙积西路西,31.382369,121.258579
黄浦路15号,31.381763,121.301878
金山区漕泾镇电信局松隐镇小康路81、83、85号,31.380359,121.304458
南京东路61号16层(新黄浦大酒店),31.380093,121.517779
上海漕泾乡张漕公路98号,31.379546,121.260455
四川北路65号,31.379455,121.372876
吴泾镇剑川路剑漕路铁道旁,31.378631,121.277965
银都路2988号,31.378285,121.436137
黄赵路乡镇小路附近农田,31.378141,121.503801
浦东区张扬路3611号,31.377094,121.500868
青浦区朱枫公路6426号,31.376717,121.539395
上海南汇区六灶镇陈桥,31.376534,121.563363
松蒸公路大东支路靠A15高速,31.375832,121.389413
孙桥路412号,31.374842,121.264224
张江高斯路825号,31.373432,121.490334
地铁1号线上海火车站B148民用通信机房,31.373346,121.135761
邯郸路141号,31.373175,121.438741
恒丰路601号12楼楼顶自建彩钢房,31.37273,121.546117
虹口区曲阳路440号东渡名人大厦四层西间,31.37219,121.448243
曲阳路570号,31.371973,121.278978
曲阳路777号4F415,31.371694,121.443832
水电路1229号,31.371366,121.236234
水电路1461号,31.370992,121.177459
松花江路2600号5F,31.370654,121.459272
汶水东路141弄40号,31.370457,121.470415
中山北一路777号3F,31.370336,121.265507
宝山，新沪路14号4楼402室，近灵石路,31.370243,121.576881
申亚路1号,31.369655,121.576794
宝安公路859号院内,31.369101,121.415311
宝山区大华二路268号楼顶，近大华路以西,31.3691,121.415317
保德路921弄1号,31.369006,121.25552
北区电信局大华电话局（行知路真金路口）,31.368461,121.372259
大华路538号B1F 原3G机房,31.367578,121.31858
共和新路3201号（高架桥下）,31.367392,121.276877
泾惠路18号18楼,31.366638,121.43543
地铁2号线广兰路站B130民用通信机房,31.365408,121.245027
东方路1486号 威伦酒店,31.365012,121.504701
顾唐路齐爱路路口西侧,31.364503,121.391608
崮山路951号兰星大楼顶层  58332215门,31.364407,121.561457
郭守敬路351号2号楼,31.364338,121.251014
沪南公路1055号,31.362367,121.461011
金秋路428号 张东电信局,31.361645,121.475443
龙东大道2520号,31.36124,121.451839
罗山路1609号北幢 58336619门卫,31.360977,121.444195
浦东新区峨山路91弄38号上海开伦造纸有限公司,31.360948,121.595293
浦东杨高南路1288号行家服务公寓1511室(HANKAR大厦),31.360292,121.583955
浦建路111号5F,31.359987,121.417748
水产西路1028号,31.359987,121.417748
上海浦东唐镇唐安路797弄1号菜市场顶楼近唐路公路,31.359545,121.18156
盛夏路608号,31.359311,121.310645
盛夏路609号,31.358748,121.52806
世博应急通信车,31.358732,121.508333
长岛路菏泽路口浦东电信局金桥分局（北姚湾营业厅）,31.358014,121.37617
地铁2号线东昌路站B111民用通信机房,31.357773,121.508693
地铁2号线静安寺站B1F民用通信机房,31.357217,121.439635
地铁2号线人民广场站B108民用通信机房,31.356868,121.555161
地铁2号线上海科技馆站B118民用通信机房,31.356305,121.293716
杨高基隆路9路,31.356261,121.595143
地铁2号线世纪大道B1021民用通信机房,31.356238,121.568226
地铁2号线中山公园站B1F民用通信机房,31.356008,121.596087
地铁4号线杨树浦路站B124民用通信机房,31.355885,121.375057
嘉定，陆渡镇村委会（与江苏2713陆渡站同址）,31.355737,121.403678
嘉朱公路沪宜公路北500米,31.355465,121.412867
德富路1221号,31.355462,121.263091
交通路大同路,31.355417,121.263102
金沙江路2401号4楼,31.355364,121.537096
泾阳路500号北新泾苗圃1F,31.354948,121.496863
怒江北路427号曹杨经贸大厦18楼,31.354467,121.595273
怒江北路611号沪西汽车运输间4F天台,31.353624,121.155902
浦东，北蔡镇中心路7号西侧上海华中经济发展总公司,31.353347,121.441038
浦东龙阳路2000号,31.352538,121.490272
永盛路1218号,31.352297,121.262232
祁连山南路588弄2号,31.351912,121.58074
千阳路18号楼顶机房,31.351256,121.519123
嵩山路77号2号楼,31.350616,121.589116
同普路926号同普电信局2楼传输机房(模块局),31.350554,121.391849
（老）江川东路 奉浦大桥西,31.350476,121.519951
军工路4049号,31.350475,121.519951
宝铭路8号易初莲花,31.350403,121.599242
北京西路275号新昌路口,31.349748,121.506246
沪宜公路2586号,31.349064,121.284777
北苏州路1040号,31.348925,121.178176
北翟路1450号琴磊大酒店,31.348473,121.384381
场中路4弄3号1706室,31.348418,121.427796
大渡河路1668号普陀区政府后勤楼(商务楼)10楼,31.348329,121.593744
地铁4号线海伦路站B107民用通信机房,31.348039,121.147744
地铁7号线顾村公园站B1F民用通讯机房,31.346966,121.383245
地铁8号线复兴路站（老西门）B1F民用通讯机房,31.346801,121.577398
地铁8号线曲阜路站B1F民用通讯机房,31.346682,121.49352
地铁8号线人民广场站B1F民用通讯机房,31.345443,121.596458
地铁9号线二期陆家浜路站B1F民用通信机房,31.345387,121.596868
番禺路1000号五楼5A,31.344797,121.500999
奉贤区金汇塘路与浦星公路交叉口西700米,31.344675,121.443963
干西路2号佘山电信局,31.344366,121.51915
广中路307号4F顶（广中路水电路口）,31.343828,121.48162
国定路335号15F,31.343386,121.208271
国货路8号,31.343354,121.59331
哈尔滨路1号,31.343106,121.455682
恒丰路436号B1F(0B0338F1),31.342417,121.40922
衡山路宛平路口衡山宾馆,31.342336,121.605688
淞塘路98弄盛世宝邸物业1F机房,31.341731,121.496519
虹口区东江湾路456号,31.341417,121.271089
虹莘路9号楼顶,31.341175,121.618019
沪闵路8023号地铁虹梅路站大楼九层,31.340851,121.63262
沪闵路9505号6楼,31.340297,121.26652
沪青平公路(虹光路)华箐公寓12楼E室,31.339843,121.232133
华漕镇南华街108号4楼,31.3397,121.298473
黄渡路74号红鹰大厦,31.339206,121.453188
黄河路355号,31.339114,121.321261
纪念路五号屋顶南房(近逸仙路的东面),31.33881,121.604229
纪翟路300号,31.33876,121.437747
嘉松路特色居民区业辉路173号,31.338453,121.449399
嘉松南路辰花公路口，池塘卫生室对面,31.338059,121.289933
金陵东路569号19层平台,31.33775,121.306733
金沙江支路200号纺运仓库,31.337749,121.579688
涞亭北路888号3楼,31.337637,121.446597
临虹路280弄1号国际商务花园信息大楼,31.337534,121.293635
F1赛车场.F1瞭望塔,31.337522,121.231738
嘉定宝安公路3189号,31.337502,121.293693
龙华路1833号森南酒店,31.337262,121.473928
泸定路646号上海锦江汽车服务公司第三汽车修理厂,31.337218,121.465181
梅川路1528号三层（自建彩钢板机房）近万镇路,31.337091,121.543621
闵行报春路185号5楼顶,31.336782,121.593918
闵行区沪闵路7388号5楼顶,31.336058,121.274257
闵行区诸翟镇红星村北小涞48号，纪翟公路东向到底,31.335151,121.590721
闵行中春路9965号4楼,31.335141,121.413142
木梯过山车东北河边空地,31.33454,121.46611
南京东路627号永安公司,31.334449,121.536876
七浦路368号,31.334437,121.640763
七莘路2888号宝利大厦,31.334186,121.50238
青浦区赵巷镇置鼎路/刘夏路向东300米小桥西北角,31.333953,121.449114
仁德路67弄12号（近吉浦路）虹杨宾馆,31.333408,121.552846
茸北镇茸平路99号东侧，近茸兴路,31.333315,121.188402
上海奉贤西渡镇近奉浦大桥,31.333313,121.333805
上海市奉贤星火支路海马路海塘管理所东北角,31.332871,121.640577
上海市松江区泗泾镇泗陈公路念湖塘桥东侧绿化带（银湖别墅正门南）,31.332279,121.286543
佘山风景区陈坊镇北,31.332214,121.21858
莘朱路718号 上海南莘物资存储中心,31.332113,121.451373
水电路180号,31.331954,121.451325
共和新路5199号,31.331753,121.451431
四川北路1500号9楼,31.33167,121.440751
四川北路1755号白厦宾馆11层,31.331242,121.225906
四平路2500号金岛大厦23F顶,31.331055,121.52962
淞沪路8号百联又一城淞沪路8号百联又一城10F顶,31.330908,121.45516
宝山区长临路913号,31.330398,121.442937
淞沪路9号4F机房,31.32899,121.323419
宝山，锦秋路345号上海铁路汽车修理厂,31.32861,121.412514
淞沪路9号B1层通信机房,31.328545,121.538592
桃浦路769号5楼顶,31.328439,121.384246
天目西路188号不夜城商厦,31.327657,121.544364
天目中路157号,31.32755,121.15343
天目中路463号4楼,31.327488,121.437837
天平路245号楼顶,31.327484,121.406697
天山西路申长路西北角闵华投资大厦,31.327319,121.462047
天水路90号上服假日酒店,31.327299,121.452936
通波路50号九百家居,31.32719,121.53013
宛平南路725号 龙华医院,31.32712,121.254377
汶水路861号,31.327049,121.443238
梧州路290号4层平台,31.327041,121.661258
西安路78号11F,31.326671,121.481254
西江湾路388号,31.326619,121.493433
西体育会路369号,31.326513,121.490258
祥德路96弄11号,31.326418,121.501541
地铁7号线上海大学站B1F民用通信机房,31.326345,121.394157
新技路18号东与A5高速中间,31.326226,121.612774
新林东路奉陆路北500米,31.326138,121.48973
宝山殷高西路100号邮政局内,31.326138,121.48973
新桥镇九新公路买新公路1809号,31.32589,121.477565
新桥镇新闵村沪杭高速公路以北60米（近砖莘公路）,31.325552,121.473746
保德路88号,31.325543,121.473828
殷高西路700号,31.325503,121.476002
延安东路700号,31.325382,121.553285
安亭新泾村806号南面空地,31.32499,121.175684
逸仙路400号5楼508对面,31.324905,121.29416
玉屏南路28号天山茶城5号楼商铺1233旁边2楼机房,31.324464,121.387532
长宁路3333号慧山科技园,31.324375,121.433451
肇嘉浜路1068号,31.324066,121.536866
肇嘉浜路1068号楼顶机房,31.323598,121.638883
真光路1509号院内2层电信机房,31.323457,121.57815
安亭镇星明村，翔方公路南众百路西,31.323406,121.225496
镇西路299号1楼，近上中西路,31.323113,121.616609
政立路841号办公楼3楼,31.323091,121.364299
逸仙路1339号C网5楼顶楼机房,31.321456,121.49237
政民路324号,31.321416,121.215
政通路189号4楼C网机房,31.321039,121.453913
中春路5801号3楼,31.32087,121.393055
中山北路1766号9楼,31.320837,121.542217
中山北路2220号镍都饭店12楼,31.320829,121.389518
中山北路2595弄内兰田路50号6楼,31.320281,121.454478
中山北路3050号中运商务中心楼顶机房,31.320121,121.459018
中山北一路9号,31.319806,121.526248
中山南二路555号,31.319501,121.584673
诸翟镇吴翟路3296号(华翔路进，北青公路旁）,31.319422,121.469372
竹港入海口 江南造船厂南侧,31.319077,121.331853
漕宝路1618号2号楼4楼,31.318974,121.412838
三泉路604号上海市彭浦中学,31.31894,121.448044
大叶公路侧，A2高速以东1km，北松村,31.318695,121.410448
顾戴路600号4楼,31.318661,121.194317
南汇航头镇鹤鸣村鹤良瓜果园艺有限公司对面(近航梅路),31.318646,121.53899
浦东三林南阜村东汤队东汤家宅,31.318438,121.497035
上海奉贤区头桥镇北首,31.318389,121.653955
上海奉贤头桥镇奉新路128号厂内,31.318369,121.407014
上海华城家具有限公司，大叶公路7419号,31.318281,121.447698
上海浦东康桥工业区康桥路898号,31.318258,121.167266
上南路4091号,31.317987,120.619907
小荡村939号北侧农田,31.31764,121.496784
新朝路奉联路北400米 分水墩村,31.317624,121.405225
枫泾镇长征村5组，万枫公路沙泾港桥东北,31.317584,121.626266
松江乐都路358号云间大厦2005室,31.317512,121.404518
新浜镇胡家埭村8组沪杭高速东侧,31.317417,121.48383
沪闵路近莘松路口,31.317284,121.46298
闵行区凯城路199号6楼电梯机房,31.31724,121.237444
国和路490号,31.316978,121.525412
上海市老沪闵路1070号，长桥钢材市场经营管理有限公司,31.316634,121.657988
莘浜路85弄1号,31.316557,121.516135
天等路400号4楼顶,31.316181,121.405014
宝山陈太路1250号农业银行,31.315825,121.532151
洞泾镇长兴路528号,31.315817,121.359172
九新公路到安息堂小路转弯，在安息堂边上空地,31.315735,121.534779
书海路1750号,31.315501,121.535127
淮海西路241号甲美港宾馆,31.315405,121.532388
"政德东路201号,B1自行车库最里面",31.314976,121.522339
七浦路133号B2F机房,31.314684,121.522729
中山南二路999弄19号1楼机房,31.314136,121.549429
宝安公路2号杨行电信局,31.314113,121.110731
宝山，宝林路458号，格安邦宾馆楼顶,31.314038,121.509762
宝山，杨行镇，杨泰路725号1F,31.313954,121.499987
宝山，杨行镇杨鑫路158号,31.31394,121.382812
牡丹江路1599号,31.313444,121.309439
上海市宝山区杨行镇星火村村民委员会，江杨北路水产路口,31.313065,121.417971
杨行镇杨东村兰岗路5号,31.312979,121.545236
友谊路201号友谊电信局,31.312825,121.491112
友谊路40号宝房宾馆1011房,31.312672,121.593011
虹桥枢纽,31.312494,121.157796
虹中路395号 华鑫大厦7楼顶,31.312291,121.46631
松江九亭镇牛车泾，沪亭南路288弄2号院内,31.312192,121.456456
车站北路624弄47号电信局房2楼,31.312117,121.474859
丰镇路788号,31.312069,121.172955
江浦路1527号3F,31.311982,121.457348
淞沪路270号B1F机房,31.311981,121.520336
三门路763号6楼顶,31.311942,121.54204
图们路6号16楼平台,31.311763,121.21253
乍浦路307号 威纶酒店,31.311631,121.354326
金山区朱径镇朱增路、东富路路口,31.311405,121.553882
上海金山下坊公路兴塔镇下坊村委会附近,31.311329,121.495756
龙吴路410弄79号,31.311026,121.456026
共和新路3703号地下1楼POP点,31.310946,121.455967
芳华路220号七天连锁旅店,31.310614,121.476617
沙岗路880号3楼传输机房,31.310569,121.540287
奥尼路88号,31.310522,121.632586
宛平南路850号4楼西南面,31.310425,121.439368
徐汇，龙华路2465号7F,31.310235,121.437455
大渡河路1122号6楼东北第一间,31.310089,121.640057
兰溪路148号楼顶自建彩钢3G机房,31.309645,121.4911
四平路1805号17楼(1702房),31.309342,121.580807
武宁路2101号 (武宁路靠近杨柳青路)10楼,31.309,121.525098
武宁路888号江苏饭店25楼楼顶,31.308964,121.403345
博园路近联群路（黄渡许家）,31.308902,121.502016
曹安路5000号,31.308523,121.423052
纪王镇纪淞路3号,31.30835,121.657013
嘉定黄渡镇星塔村委会大院,31.308192,121.667576
嘉松北路6415号院外,31.307911,121.518921
联西路近博园路东侧空地,31.307814,121.504168
武东路57号1F机房,31.307814,121.504168
地铁7号线大华三路站B1F民用通信机房,31.307614,121.526541
共和新路1943号云海宾馆,31.307358,121.524928
沪太路1618号九百家居装饰商城有限公司,31.307339,121.534119
沪太路行知路180号,31.307268,121.521916
吉浦路519号 英诺达服装有限公司,31.307215,121.486962
临汾路700号五楼（近平顺路）上海芷新大酒店,31.307198,121.511929
浦电路57号,31.307142,121.362041
永和路580弄9号,31.306637,121.523563
张杨路501号,31.3065,121.429743
政立路509号6F顶,31.30647,121.492925
宝山，长江西路1808号,31.306306,121.28988
宝山区长临路1000号宝山庙行中心校,31.306089,121.474725
宝山友谊路919号,31.305522,121.483135
共康路462号4楼（378号3楼）,31.305433,121.435633
共康路721号琼阁宾馆,31.305269,121.397452
纪蕰路458号上海丝绸公司,31.305124,121.454071
柳营路183号,31.305114,121.41898
共和新路3368号613对面电信机房,31.305043,121.454998
漠河路750弄100号,31.304918,121.497837
四平路2500号24F机房,31.304745,121.522252
蒲西路166号1号楼1601室,31.304737,121.522227
浦东唐镇大众村小包队北上丰路352号,31.304576,121.522177
瑞金二路197号,31.304538,121.526838
陕西南路233号汉庭酒店,31.30446,121.426575
共和新路3301号,31.304173,121.456242
威海路151号文海大楼,31.304081,121.326517
沪嘉高速陈翔公路南侧180米,31.304081,121.326517
长江西路通河一村7号,31.304036,121.448053
陈行公路1239号 苏民村后农田,31.303976,121.474504
上海市闵行区立跃路2897号立跃宾馆,31.30379,121.455146
上南路5268号,31.30361,121.492602
徐界泾村231号东,31.303478,121.55082
叶榭镇西市街济众路59号（大叶公路南侧）,31.303373,121.4429
金山大道龙盛公司内,31.303333,121.455058
地铁1号线锦江乐园站B217民用通信机房,31.303318,121.522983
地铁1号线上海南站站B121民用通信机房,31.303224,121.308726
军工路1076号（八分厂）4F顶,31.302947,121.553639
虹莘路1551号停车场东北角,31.302901,121.553485
闵行区莘北路20号A楼12层,31.302776,121.527305
闵行疏影路516号405室对面,31.302746,121.376994
国定东路291号B1F120车位旁,31.302744,121.527322
莘西路莘松路355号6楼,31.302355,121.515812
武夷路697号,31.302288,121.510464
国定东路200号,31.302215,121.526657
宝山，真华路1105号，大华行知公园内,31.302086,121.510034
军工路1300号八号楼,31.302,121.670498
浦东，外高桥，清溪路423号潼港小学,31.301967,121.515226
新村路877号2楼/6楼,31.301954,121.54744
金沙江路1685号B1地下车库,31.301877,121.353206
新市南路840号,31.301762,121.487257
青浦青砖窑厂,31.301749,121.457406
青浦区金桥路近A30污水厂内,31.301602,121.487289
青浦区秀横路徐家老宅站站牌对面,31.301584,121.490912
真南路450号,31.301442,121.331471
青浦区重固镇大街704号厂,31.301307,121.33124
青浦区重固镇毛家角村飞火其队飞火其港西，北青公路以北,31.301233,121.167693
青浦香花桥镇北青公路9138号9楼,31.301132,121.177821
上海金山工业院区枫泾工业园环枫路65号,31.301105,121.430139
徐泾陆家角（徐乐路）,31.301057,121.388942
中二路中新村村委会东侧500米,31.301024,121.509195
江场三路238号,31.30085,121.442541
闵行龙茗路1672号欧风新天地3楼,31.300808,121.54086
逸仙路35号光纤楼11F,31.300693,121.496182
闵行区龙茗路1300弄1号,31.300693,121.496182
江场三路228号,31.300664,121.442968
闵行区体育公园边农南路污水处理厂二楼,31.300545,121.170082
闵行区中谊路528号夏一尧酒店,31.300493,121.323029
浦北路999弄1号楼,31.30048,121.469206
地铁1号线衡山路站B104民用通信机房,31.300338,121.526827
地铁1号线徐家汇站B204民用通信机房,31.300163,121.504294
地铁9号线桂林路站B1F民用通讯机房,31.300119,121.532041
地铁9号线七宝站B1F民用通讯机房,31.300084,121.504034
虹桥路1号,31.29992,121.669771
华山路301号5楼,31.299874,121.298501
淮海中路918号(近陕西路),31.299851,121.163211
黄兴路2009号4F平台机房,31.299805,121.524332
江场西路1577弄1-16号、4号楼1F POP点机房,31.299788,121.42769
徐汇区富民路291号武警总队招待所（7层）,31.299734,121.531717
延安中路1440号阿波罗大厦,31.29962,121.536202
延安中路810号6178部队A602室,31.299613,121.442959
程家桥路263号楼顶近金汇路,31.299433,121.524696
虹桥路1900号新苑宾馆,31.299376,121.670896
金汇路85号4楼,31.299322,121.445001
梅岭南路395号A8酒店,31.299291,121.454034
闵行区红松路518号楼顶,31.299261,121.578516
江场三路165-172号,31.299223,121.445461
仙霞路350号2号楼510室,31.299183,121.628904
延安西路1023－1033号2层电信覆盖机房,31.299073,121.552202
黄兴路1888号B1机房,31.298808,121.526051
长宁区荣华东道116号维多利亚F楼25楼,31.298752,121.491919
繁安路229号3楼顶东北角，近颛兴路,31.298712,121.617334
丰饶路845号,31.298668,121.541944
宝山区四元路19号，近江杨北路,31.29856,121.495449
宝山区张士村委会,31.298418,121.539277
东靖路1831号,31.298324,121.614543
广粤路501号,31.298313,121.472957
黄兴路1999弄1号楼B1F自行车库旁边,31.298235,121.525416
川沙路张家浜桥路东桥下,31.298177,121.473198
地铁2号线南京西路站B107民用通信机房,31.297887,121.62077
汶水路269号,31.297695,121.447273
富杨路659号中冶天工上海十三冶建设有限公司,31.297689,121.447357
沪太路6616号电信罗南分局,31.297527,121.376
汶水东路181号B1F机房,31.297435,121.49248
嘉定区清河路48号嘉定商城有限公司9楼楼顶,31.297281,121.505124
卡园二路108号,31.297233,121.496808
灵石路1188号芝鑫宾馆,31.29711,121.519384
浦东龙东大道唐陆公路交叉处南首,31.297053,121.52596
浦东新雅路215号,31.296656,121.483976
上海长宁区江苏路40号1楼,31.296619,121.497055
泰联路220号,31.296405,121.392803
中山北一路1212号3号楼8F顶,31.29625,121.494085
九亭南路8号,31.296226,121.494005
地铁1号线陕西南路站B104民用通信机房,31.296101,121.505474
地铁8号线虹口足球场站B1F民用通讯机房,31.295646,121.498045
嘉定区安亭镇新源路58号,31.295441,121.166174
国伟路15号,31.295365,121.16604
机场大道66号,31.295347,121.515155
江西中路246号13层,31.295335,121.555781
卡园路108号,31.295004,121.516367
闵行区都市路5001号,31.294885,121.244609
闵行莘庄西环路281号，农工商超市仓库,31.294834,121.431554
南京西路2号,31.294781,121.494788
浦东，浦东南路588号，浦发大厦,31.294732,121.496831
浦东行南路1027号,31.294657,121.341816
浦东陆家嘴西路168号,31.294609,121.526886
浦东新区，陆家嘴西路168号,31.294598,121.206157
浦东新区陆家嘴西路51号,31.294508,121.537685
莘松路1098号,31.294393,121.497298
